"country","taxid","country_date","count"
"CA","485","2017-06-26",1
"CA","485","2017-06-28",1
"CA","485","2017-06-29",1
"CA","485","2017-07-06",1
"CA","485","2017-07-11",1
"CA","485","2017-07-21",1
"CA","485","2017-07-28",1
"CA","485","2017-08-10",1
"CA","485","2017-08-16",1
"CA","485","2017-09-01",1
"CA","485","2017-09-05",2
"CA","485","2017-09-06",2
"CA","485","2017-09-08",1
"CA","485","2017-09-11",1
"CA","485","2017-09-22",1
"CA","485","2017-10-04",1
"CA","485","2017-10-05",1
"CA","485","2017-10-11",1
"CA","485","2017-10-12",1
"CA","485","2017-10-13",1
"CA","485","2017-10-18",1
"CA","485","2017-10-25",1
"CA","485","2017-10-26",1
"CA","485","2017-11-09",1
"CA","485","2017-11-13",1
"CA","485","2017-11-15",2
"CA","485","2017-11-16",1
"CA","485","2017-11-21",1
"CA","485","2017-11-28",1
"CA","485","2017-12-12",1
"CA","485","2018",377
"CA","485","2018-01-03",1
"CA","485","2018-01-08",4
"CA","485","2018-01-10",2
"CA","485","2018-01-19",1
"CA","485","2018-01-22",2
"CA","485","2018-01-24",1
"CA","485","2018-01-25",2
"CA","485","2018-02-01",4
"CA","485","2018-02-05",4
"CA","485","2018-02-07",2
"CA","485","2018-02-13",2
"CA","485","2018-02-15",2
"CA","485","2018-02-21",2
"CA","485","2018-02-22",2
"CA","485","2018-02-24",2
"CA","485","2018-03-01",1
"CA","485","2018-03-05",2
"CA","485","2018-03-15",2
"CA","485","2018-03-19",5
"CA","485","2018-03-20",2
"CA","485","2018-03-26",2
"CA","485","2018-04-02",1
"CA","485","2018-04-03",1
"CA","485","2018-04-04",1
"CA","485","2018-04-12",1
"CA","485","2018-04-13",1
"CA","485","2018-04-18",1
"CA","485","2018-04-21",3
"CA","485","2018-04-22",1
"CA","485","2018-04-23",1
"CA","485","2018-04-24",1
"CA","485","2018-04-25",1
"CA","485","2018-05-02",1
"CA","485","2018-05-04",1
"CA","485","2018-05-07",1
"CA","485","2018-05-09",1
"CA","485","2018-05-10",1
"CA","485","2018-05-11",1
"CA","485","2018-05-16",1
"CA","485","2018-05-23",1
"CA","485","2018-05-24",1
"CA","485","2018-05-27",1
"CA","485","2018-06-01",1
"CA","485","2018-06-04",2
"CA","485","2018-06-07",1
"CA","485","2018-06-10",1
"CA","485","2018-06-11",1
"CA","485","2018-06-15",1
"CA","485","2018-06-17",1
"CA","485","2018-06-18",1
"CA","485","2018-06-19",2
"CA","485","2018-06-23",1
"CA","485","2018-06-25",1
"CA","485","2018-06-26",2
"CA","485","2018-07-04",1
"CA","485","2018-07-05",1
"CA","485","2018-07-09",1
"CA","485","2018-07-10",1
"CA","485","2018-07-12",1
"CA","485","2018-07-16",1
"CA","485","2018-07-17",1
"CA","485","2018-07-18",1
"CA","485","2018-07-20",1
"CA","485","2018-07-23",1
"CA","485","2018-07-31",2
"CA","485","2018-08-01",1
"CA","485","2018-08-03",2
"CA","485","2018-08-09",3
"CA","485","2018-08-10",1
"CA","485","2018-08-13",2
"CA","485","2018-08-16",1
"CA","485","2018-08-22",1
"CA","485","2018-08-23",1
"CA","485","2018-08-29",3
"CA","485","2018-09-05",1
"CA","485","2018-09-10",1
"CA","485","2018-09-17",1
"CA","485","2018-09-19",1
"CA","485","2018-09-20",1
"CA","485","2018-09-24",1
"CA","485","2018-09-26",2
"CA","485","2018-10-05",2
"CA","485","2018-10-10",1
"CA","485","2018-10-15",1
"CA","485","2018-10-17",1
"CA","485","2018-10-25",2
"CA","485","2018-10-29",1
"CA","485","2018-10-30",1
"CA","485","2018-10-31",2
"CA","485","2018-11-03",1
"CA","485","2018-11-08",1
"CA","485","2018-11-09",1
"CA","485","2018-11-13",2
"CA","485","2018-11-15",1
"CA","485","2018-11-16",1
"CA","485","2018-11-18",1
"CA","485","2018-11-19",1
"CA","485","2018-11-20",1
"CA","485","2018-11-22",1
"CA","485","2018-11-27",1
"CA","485","2018-11-28",2
"CA","485","2018-12-01",1
"CA","485","2018-12-04",1
"CA","485","2018-12-05",1
"CA","485","2018-12-06",1
"CA","485","2018-12-10",2
"CA","485","2018-12-17",1
"CA","485","2018-12-19",1
"CA","485","2018-12-27",1
"CA","485","2019-01-07",1
"CA","485","2019-01-09",1
"CA","485","2019-01-11",2
"CA","485","2019-01-14",1
"CA","485","2019-01-17",2
"CA","485","2019-01-18",1
"CA","485","2019-01-23",1
"CA","485","2019-01-25",1
"CA","485","2019-01-29",1
"CA","485","2019-01-30",3
"CA","485","2019-01-31",1
"CA","485","2019-02-12",1
"CA","485","2019-02-15",1
"CA","485","2019-02-21",1
"CA","485","2019-02-22",2
"CA","485","2019-02-26",1
"CA","485","2019-02-28",1
"CA","485","2019-03-05",1
"CA","485","2019-03-07",1
"CA","485","2019-03-08",1
"CA","485","2019-03-13",1
"CA","485","2019-03-15",2
"CA","485","2019-03-20",1
"CA","485","2019-03-21",1
"CA","485","2019-03-22",1
"CA","485","2019-04-15",1
"CA","485","2019-04-16",1
"CA","485","2019-04-18",1
"CA","485","2019-04-19",1
"CA","485","2019-04-24",1
"CA","485","2019-04-26",1
"CA","485","2019-04-30",1
"CA","485","2019-05-08",1
"CA","485","2019-05-14",1
"CA","485","2019-05-22",2
"CA","485","2019-05-25",1
"CA","485","2019-05-27",2
"CA","485","2019-05-28",1
"CA","485","2019-05-30",1
"CA","485","2019-06-03",2
"CA","485","2019-06-05",2
"CA","485","2019-06-06",2
"CA","485","2019-06-10",2
"CA","485","2019-06-11",1
"CA","485","2019-06-19",1
"CA","485","2019-06-24",1
"CA","485","2019-07-03",1
"CA","485","2019-07-08",1
"CA","485","2019-07-09",1
"CA","485","2019-07-12",1
"CA","485","2019-07-16",1
"CA","485","2019-07-17",2
"CA","485","2019-07-18",1
"CA","485","2019-07-24",1
"CA","485","2019-07-31",1
"CA","485","2019-08-01",2
"CA","485","2019-08-02",1
"CA","485","2019-08-07",1
"CA","485","2019-08-14",2
"CA","485","2019-08-19",1
"CA","485","2019-08-26",1
"CA","485","2019-08-29",2
"CA","485","2019-09-04",2
"CA","485","2019-09-05",1
"CA","485","2019-09-09",2
"CA","485","2019-09-13",1
"CA","485","2019-09-20",1
"CA","485","2019-09-23",1
"CA","485","2019-09-27",1
"CA","485","2019-09-30",2
"CA","485","2019-10-07",1
"CA","485","2019-10-08",2
"CA","485","2019-10-15",1
"CA","485","2019-10-16",1
"CA","485","2019-10-18",1
"CA","485","2019-10-19",1
"CA","485","2019-10-22",2
"CA","485","2019-10-23",1
"CA","485","2019-10-25",1
"CA","485","2019-10-27",1
"CA","485","2019-10-29",1
"CA","485","2019-10-30",1
"CA","485","2019-11-04",1
"CA","485","2019-11-12",2
"CA","485","2019-11-16",1
"CA","485","2019-11-18",1
"CA","485","2019-11-20",1
"CA","485","2019-11-22",2
"CA","485","2019-11-24",1
"CA","485","2019-11-27",1
"CA","485","2019-11-28",2
"CA","485","2019-12-01",1
"CA","485","2019-12-05",1
"CA","485","2019-12-18",1
"CA","485","2020-01-14",1
"CA","485","2020-01-15",1
"CA","485","2020-01-27",1
"CA","485","2020-02-03",1
"CA","485","2020-02-04",1
"CA","485","2020-02-07",1
"CA","485","2020-02-27",1
"CA","485","2020-03-10",1
"CA","485","2020-03-18",1
"CA","485","2020-04-09",1
"CA","485","2020-04-11",1
"CA","485","2020-05-16",1
"CA","485","2020-05-25",1
"CA","485","2020-05-28",1
"CA","485","2020-06-17",1
"CA","485","2020-06-19",1
"CA","485","2020-06-23",1
"CA","485","2020-06-25",1
"CA","485","2020-07-04",1
"CA","485","2020-07-07",1
"CA","485","2020-07-09",1
"CA","485","2020-08-10",1
"CA","485","2020-08-13",1
"CA","485","2020-08-18",1
"CA","485","2020-08-19",1
"CA","485","2020-08-20",1
"CA","485","2020-08-28",1
"CA","485","2020-09-10",1
"CA","485","2020-09-17",1
"CA","485","2020-09-20",1
"CA","485","2020-09-28",1
"CA","485","2020-09-29",1
"CA","485","2020-10-01",2
"CA","485","2020-10-02",1
"CA","485","2020-10-09",1
"CA","485","2020-10-13",1
"CA","485","2020-10-14",1
"CA","485","2020-10-21",1
"CA","485","2020-10-22",1
"CA","485","2020-10-25",1
"CA","485","2020-10-26",1
"CA","485","2020-10-28",1
"CA","485","2020-10-29",1
"CA","485","2020-12-18",1
"CA","485","2020-12-21",1
"CA","485","2020-12-30",1
"CA","485","2021-02-09",1
"CA","485","2021-02-21",1
"CA","485","2021-03-17",1
"CA","485","2021-04-19",1
"CA","485","2021-04-21",1
"CA","485","2021-05-05",1
"CA","485","2021-05-14",1
"CA","485","2021-06-15",1
"CA","485","2021-06-29",1
"CA","485","2021-07-19",1
"CA","485","2021-07-20",1
"CA","485","2021-07-23",1
"CA","485","2021-07-25",1
"CA","485","2021-08-08",1
"CA","485","2021-08-10",1
"CA","485","2021-08-15",1
"CA","485","2021-08-17",1
"CA","485","2021-08-20",1
"CA","485","2021-08-21",2
"CA","485","2021-08-24",1
"CA","485","2021-08-27",1
"CA","485","2021-09-01",2
"CA","485","2021-09-22",1
"CA","485","2021-09-25",1
"CA","485","2021-09-27",1
"CA","485","2021-10-05",2
"CA","485","2021-10-09",1
"CA","485","2021-10-21",1
"CA","485","2021-11-05",1
"CA","485","2021-11-08",1
"CA","485","2021-11-12",1
"CA","485","2021-11-24",2
"CA","485","2021-12-03",1
"CA","485","2021-12-16",1
"CA","485","2021-12-21",2
"CA","485","2022-01-04",1
"CA","485","2022-01-18",1
"CA","485","2022-01-24",1
"CA","485","2022-02-02",1
"CA","485","2022-02-15",1
"CA","485","2022-02-24",1
"CA","485","2022-02-28",1
"CA","485","2022-03-04",2
"CA","485","2022-03-08",1
"CA","485","2022-03-10",1
"CA","485","2022-03-11",2
"CA","485","2022-03-15",1
"CA","485","2022-03-20",1
"CA","485","2022-03-24",1
"CA","485","2022-04-02",1
"CA","485","2022-04-05",1
"CA","485","2022-04-11",1
"CA","485","2022-04-12",1
"CA","485","2022-05-12",1
"CA","485","2022-05-18",1
"CA","485","2022-05-31",1
"CA","485","2022-06-07",1
"CA","485","2022-06-13",1
"CA","485","2022-06-14",1
"CA","485","2022-06-22",1
"CA","485","2022-07-02",1
"CA","485","2024-05-15",1
"CA","487","2018-06-20",1
"CA","487","2018-11-01",1
"CA","546","2020",1
"CA","562","1958",1
"CA","562","1977",1
"CA","562","1980",2
"CA","562","1984-01-01",1
"CA","562","1987",5
"CA","562","1988",52
"CA","562","1988-05-18",1
"CA","562","1989",2
"CA","562","1990",6
"CA","562","1990-07-18",10
"CA","562","1991",3
"CA","562","1992",6
"CA","562","1992-01-01",1
"CA","562","1992-04-15",2
"CA","562","1993",5
"CA","562","1993-12-06",8
"CA","562","1994",2
"CA","562","1995",3
"CA","562","1995-03-23",7
"CA","562","1995-11-06",1
"CA","562","1995-12-04",3
"CA","562","1996",5
"CA","562","1996-05-21",7
"CA","562","1996-06-17",8
"CA","562","1996-07-24",7
"CA","562","1996-08-08",7
"CA","562","1996-08-29",7
"CA","562","1996-09-12",6
"CA","562","1996-09-25",1
"CA","562","1996-10-16",1
"CA","562","1996-10-30",1
"CA","562","1996-11-06",1
"CA","562","1997",2
"CA","562","1997-03-24",6
"CA","562","1997-04-07",1
"CA","562","1997-04-28",6
"CA","562","1997-05-09",6
"CA","562","1997-05-27",8
"CA","562","1997-06-03",8
"CA","562","1997-06-05",1
"CA","562","1997-07-29",7
"CA","562","1997-12-23",4
"CA","562","1998-01-14",1
"CA","562","1998-06-15",10
"CA","562","1999",2
"CA","562","1999-02-01",1
"CA","562","1999-03-17",1
"CA","562","1999-07-26",1
"CA","562","2000",9
"CA","562","2000-08-15",1
"CA","562","2001",10
"CA","562","2001-02-06",1
"CA","562","2001-04-24",1
"CA","562","2001-12-05",1
"CA","562","2002",11
"CA","562","2002-04-18",1
"CA","562","2002-12-16",2
"CA","562","2003",9
"CA","562","2003-01-06",1
"CA","562","2003-02-10",1
"CA","562","2003-09",25
"CA","562","2003-10-22",9
"CA","562","2004",16
"CA","562","2004-01-26",1
"CA","562","2004-09-15",1
"CA","562","2004-09-22",1
"CA","562","2005",16
"CA","562","2005-03-21",1
"CA","562","2005-10-12",1
"CA","562","2005-11-22",1
"CA","562","2005-11-30",1
"CA","562","2006",120
"CA","562","2006-03-29",1
"CA","562","2006-04-04",1
"CA","562","2006-08-14",1
"CA","562","2006-08-28",1
"CA","562","2006-08-31",1
"CA","562","2006-10-19",1
"CA","562","2007",29
"CA","562","2007-01-01",1
"CA","562","2007-01-02",2
"CA","562","2007-01-03",2
"CA","562","2007-01-04",1
"CA","562","2007-01-07",1
"CA","562","2007-01-09",3
"CA","562","2007-01-12",1
"CA","562","2007-01-13",2
"CA","562","2007-01-16",1
"CA","562","2007-01-29",1
"CA","562","2007-01-30",1
"CA","562","2007-02-02",1
"CA","562","2007-02-06",2
"CA","562","2007-02-07",1
"CA","562","2007-02-23",1
"CA","562","2007-02-28",1
"CA","562","2007-03-01",1
"CA","562","2007-03-02",1
"CA","562","2007-03-06",2
"CA","562","2007-03-07",1
"CA","562","2007-03-09",3
"CA","562","2007-03-13",1
"CA","562","2007-03-16",2
"CA","562","2007-03-25",1
"CA","562","2007-04-06",1
"CA","562","2007-04-08",3
"CA","562","2007-04-14",1
"CA","562","2007-04-17",1
"CA","562","2007-04-18",2
"CA","562","2007-04-19",1
"CA","562","2007-04-27",1
"CA","562","2007-05-03",1
"CA","562","2007-05-06",2
"CA","562","2007-05-10",2
"CA","562","2007-05-11",1
"CA","562","2007-05-13",2
"CA","562","2007-05-15",1
"CA","562","2007-05-23",1
"CA","562","2007-05-26",1
"CA","562","2007-06-01",1
"CA","562","2007-06-04",1
"CA","562","2007-06-06",1
"CA","562","2007-06-09",2
"CA","562","2007-06-11",1
"CA","562","2007-06-13",1
"CA","562","2007-06-20",1
"CA","562","2007-06-22",1
"CA","562","2007-06-28",1
"CA","562","2007-06-29",1
"CA","562","2007-07-04",2
"CA","562","2007-07-09",1
"CA","562","2007-07-10",1
"CA","562","2007-07-13",1
"CA","562","2007-07-14",1
"CA","562","2007-07-26",1
"CA","562","2007-07-28",2
"CA","562","2007-07-30",1
"CA","562","2007-08-03",1
"CA","562","2007-08-04",1
"CA","562","2007-08-09",1
"CA","562","2007-08-11",1
"CA","562","2007-08-13",1
"CA","562","2007-08-16",1
"CA","562","2007-08-17",1
"CA","562","2007-08-22",1
"CA","562","2007-08-26",1
"CA","562","2007-08-27",1
"CA","562","2007-08-28",2
"CA","562","2007-08-29",1
"CA","562","2007-08-30",2
"CA","562","2007-09-01",2
"CA","562","2007-09-04",1
"CA","562","2007-09-05",1
"CA","562","2007-09-10",1
"CA","562","2007-09-13",1
"CA","562","2007-09-18",1
"CA","562","2007-09-26",1
"CA","562","2007-09-29",2
"CA","562","2007-09-30",1
"CA","562","2007-10-01",1
"CA","562","2007-10-10",2
"CA","562","2007-10-25",1
"CA","562","2007-10-27",1
"CA","562","2007-10-31",1
"CA","562","2007-11-02",2
"CA","562","2007-11-05",1
"CA","562","2007-11-07",1
"CA","562","2007-11-11",2
"CA","562","2007-11-16",1
"CA","562","2007-11-23",1
"CA","562","2007-11-25",1
"CA","562","2007-11-26",1
"CA","562","2007-11-28",1
"CA","562","2007-12-13",1
"CA","562","2007-12-26",1
"CA","562","2007-12-29",1
"CA","562","2008",43
"CA","562","2008-01-01",1
"CA","562","2008-01-02",3
"CA","562","2008-01-03",5
"CA","562","2008-01-04",6
"CA","562","2008-01-05",4
"CA","562","2008-01-07",2
"CA","562","2008-01-13",1
"CA","562","2008-01-15",1
"CA","562","2008-01-16",2
"CA","562","2008-01-18",1
"CA","562","2008-01-19",1
"CA","562","2008-01-26",1
"CA","562","2008-01-29",1
"CA","562","2008-02-01",2
"CA","562","2008-02-02",1
"CA","562","2008-02-04",1
"CA","562","2008-02-08",1
"CA","562","2008-02-11",1
"CA","562","2008-02-12",1
"CA","562","2008-02-21",1
"CA","562","2008-03-01",1
"CA","562","2008-03-05",1
"CA","562","2008-03-09",1
"CA","562","2008-03-11",1
"CA","562","2008-03-13",1
"CA","562","2008-03-14",1
"CA","562","2008-03-15",1
"CA","562","2008-03-17",3
"CA","562","2008-03-18",1
"CA","562","2008-04-02",1
"CA","562","2008-04-07",1
"CA","562","2008-04-09",1
"CA","562","2008-04-10",2
"CA","562","2008-04-12",2
"CA","562","2008-04-24",1
"CA","562","2008-04-30",1
"CA","562","2008-05-02",1
"CA","562","2008-05-03",2
"CA","562","2008-05-05",1
"CA","562","2008-05-07",1
"CA","562","2008-05-10",2
"CA","562","2008-06-01",1
"CA","562","2008-06-03",1
"CA","562","2008-06-04",1
"CA","562","2008-06-05",2
"CA","562","2008-06-08",2
"CA","562","2008-06-09",2
"CA","562","2008-06-11",1
"CA","562","2008-06-15",1
"CA","562","2008-06-19",1
"CA","562","2008-06-20",1
"CA","562","2008-06-21",1
"CA","562","2008-06-22",1
"CA","562","2008-06-24",1
"CA","562","2008-06-27",1
"CA","562","2008-06-30",1
"CA","562","2008-07-02",1
"CA","562","2008-07-04",1
"CA","562","2008-07-05",1
"CA","562","2008-07-11",1
"CA","562","2008-07-15",1
"CA","562","2008-07-16",1
"CA","562","2008-07-17",1
"CA","562","2008-07-22",2
"CA","562","2008-07-23",1
"CA","562","2008-07-26",1
"CA","562","2008-07-30",1
"CA","562","2008-08-02",1
"CA","562","2008-08-03",2
"CA","562","2008-08-04",1
"CA","562","2008-08-16",1
"CA","562","2008-08-17",2
"CA","562","2008-08-18",1
"CA","562","2008-08-23",1
"CA","562","2008-08-31",1
"CA","562","2008-09-03",1
"CA","562","2008-09-04",1
"CA","562","2008-09-06",1
"CA","562","2008-09-08",1
"CA","562","2008-09-10",1
"CA","562","2008-09-17",1
"CA","562","2008-09-25",1
"CA","562","2008-10-02",1
"CA","562","2008-10-03",1
"CA","562","2008-10-06",1
"CA","562","2008-10-17",1
"CA","562","2008-10-27",1
"CA","562","2008-11-03",1
"CA","562","2008-11-05",1
"CA","562","2008-11-09",1
"CA","562","2008-11-22",1
"CA","562","2008-12-07",1
"CA","562","2009",68
"CA","562","2009-01-03",1
"CA","562","2009-01-05",1
"CA","562","2009-01-06",1
"CA","562","2009-01-07",1
"CA","562","2009-01-08",1
"CA","562","2009-01-09",1
"CA","562","2009-01-23",1
"CA","562","2009-01-26",1
"CA","562","2009-01-31",1
"CA","562","2009-02-01",1
"CA","562","2009-02-03",3
"CA","562","2009-02-05",1
"CA","562","2009-02-06",1
"CA","562","2009-02-16",1
"CA","562","2009-02-18",1
"CA","562","2009-03-03",2
"CA","562","2009-03-10",1
"CA","562","2009-03-21",1
"CA","562","2009-04-02",1
"CA","562","2009-04-03",1
"CA","562","2009-04-10",1
"CA","562","2009-04-15",1
"CA","562","2009-05",2
"CA","562","2009-05-02",1
"CA","562","2009-05-03",1
"CA","562","2009-05-12",2
"CA","562","2009-06-05",1
"CA","562","2009-06-08",1
"CA","562","2009-06-17",2
"CA","562","2009-06-18",1
"CA","562","2009-07",1
"CA","562","2009-07-07",1
"CA","562","2009-07-14",4
"CA","562","2009-07-17",1
"CA","562","2009-07-20",1
"CA","562","2009-07-24",1
"CA","562","2009-07-29",1
"CA","562","2009-08-01",2
"CA","562","2009-08-08",1
"CA","562","2009-08-09",1
"CA","562","2009-08-15",1
"CA","562","2009-09-02",1
"CA","562","2009-09-04",1
"CA","562","2009-09-07",1
"CA","562","2009-09-09",1
"CA","562","2009-09-16",1
"CA","562","2009-09-23",1
"CA","562","2009-09-28",1
"CA","562","2009-10-04",1
"CA","562","2009-10-05",3
"CA","562","2009-11-01",2
"CA","562","2009-11-04",1
"CA","562","2010",121
"CA","562","2010-01-02",1
"CA","562","2010-01-03",1
"CA","562","2010-01-04",2
"CA","562","2010-01-05",1
"CA","562","2010-01-06",1
"CA","562","2010-01-07",2
"CA","562","2010-01-08",2
"CA","562","2010-01-11",1
"CA","562","2010-01-12",1
"CA","562","2010-01-14",1
"CA","562","2010-01-15",2
"CA","562","2010-01-17",1
"CA","562","2010-01-19",3
"CA","562","2010-01-23",1
"CA","562","2010-01-24",1
"CA","562","2010-01-28",1
"CA","562","2010-02",1
"CA","562","2010-02-05",1
"CA","562","2010-02-06",1
"CA","562","2010-02-08",1
"CA","562","2010-02-09",1
"CA","562","2010-02-15",2
"CA","562","2010-02-27",1
"CA","562","2010-03-01",1
"CA","562","2010-03-29",1
"CA","562","2010-04-05",1
"CA","562","2010-04-15",2
"CA","562","2010-05-01",1
"CA","562","2010-05-02",1
"CA","562","2010-05-29",1
"CA","562","2010-06-10",1
"CA","562","2010-06-28",1
"CA","562","2010-07-09",1
"CA","562","2010-08-01",1
"CA","562","2010-08-06",1
"CA","562","2010-09-17",1
"CA","562","2010-09-22",1
"CA","562","2010-10-03",1
"CA","562","2010-10-06",1
"CA","562","2010-10-15",1
"CA","562","2010-10-18",1
"CA","562","2010-11-03",1
"CA","562","2010-11-04",1
"CA","562","2010-12-01",1
"CA","562","2010-12-16",20
"CA","562","2010-12-22",1
"CA","562","2010-12-24",1
"CA","562","2011",83
"CA","562","2011-01-01",2
"CA","562","2011-01-03",3
"CA","562","2011-01-04",7
"CA","562","2011-01-05",1
"CA","562","2011-01-06",1
"CA","562","2011-01-07",1
"CA","562","2011-01-09",3
"CA","562","2011-01-10",6
"CA","562","2011-01-11",4
"CA","562","2011-01-12",3
"CA","562","2011-01-13",2
"CA","562","2011-01-16",1
"CA","562","2011-01-17",3
"CA","562","2011-01-25",1
"CA","562","2011-02-01",2
"CA","562","2011-02-04",2
"CA","562","2011-02-05",2
"CA","562","2011-02-06",1
"CA","562","2011-02-08",1
"CA","562","2011-02-09",1
"CA","562","2011-02-10",1
"CA","562","2011-02-11",1
"CA","562","2011-02-13",1
"CA","562","2011-02-15",1
"CA","562","2011-02-18",1
"CA","562","2011-02-20",1
"CA","562","2011-02-21",1
"CA","562","2011-02-23",1
"CA","562","2011-03-01",2
"CA","562","2011-03-02",2
"CA","562","2011-03-03",1
"CA","562","2011-03-04",2
"CA","562","2011-03-08",1
"CA","562","2011-03-10",1
"CA","562","2011-03-24",2
"CA","562","2011-03-25",1
"CA","562","2011-03-28",1
"CA","562","2011-03-31",2
"CA","562","2011-04-02",1
"CA","562","2011-04-07",1
"CA","562","2011-04-14",1
"CA","562","2011-04-28",1
"CA","562","2011-04-29",1
"CA","562","2011-05-01",1
"CA","562","2011-05-04",1
"CA","562","2011-05-06",1
"CA","562","2011-05-10",1
"CA","562","2011-05-13",1
"CA","562","2011-05-17",2
"CA","562","2011-05-31",1
"CA","562","2011-06-10",1
"CA","562","2011-06-11",1
"CA","562","2011-06-22",3
"CA","562","2011-07-02",1
"CA","562","2011-07-03",1
"CA","562","2011-07-04",1
"CA","562","2011-07-05",2
"CA","562","2011-07-07",1
"CA","562","2011-07-11",1
"CA","562","2011-07-13",1
"CA","562","2011-07-17",1
"CA","562","2011-07-18",2
"CA","562","2011-07-25",1
"CA","562","2011-08-05",2
"CA","562","2011-08-08",1
"CA","562","2011-08-09",1
"CA","562","2011-08-10",1
"CA","562","2011-08-17",1
"CA","562","2011-08-18",1
"CA","562","2011-08-21",1
"CA","562","2011-09-02",2
"CA","562","2011-09-03",1
